Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,P(name|ethnicity),P(name),numerator,P
2011,MALE,white,HUNTER,29,78,0.00018678225697374098,7.276176043315829e-05,1.359060583508795e-08,1.756383672181513e-05
2011,MALE,white,IAN,28,79,0.00018034148949188785,7.025273421132525e-05,1.2669482728548101e-08,1.637342210452207e-05
2011,MALE,white,ILAN,17,90,0.00010949304719150334,4.265344577116176e-05,4.6702557507020425e-09,6.035610954345509e-06
2011,MALE,white,ISAAC,92,36,0.0005925506083304887,0.00023083041240864007,1.3677870129391727e-07,0.00017676612843453422
2011,MALE,white,ISAIAH,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,ISRAEL,28,79,0.00018034148949188785,7.025273421132525e-05,1.2669482728548101e-08,1.637342210452207e-05
2011,MALE,white,IVAN,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,JACK,183,10,0.0011786604491791242,0.00045915179859544713,5.411840651739125e-07,0.0006993999143601272
2011,MALE,white,JACKSON,77,42,0.0004959390961026916,0.00019319501908114442,9.581296313464502e-08,0.00012382400466544818
2011,MALE,white,JAKE,77,42,0.0004959390961026916,0.00019319501908114442,9.581296313464502e-08,0.00012382400466544818
2011,MALE,white,JAMES,172,12,0.0011078120068787397,0.0004315525101552836,4.780790523486824e-07,0.0006178460708420676
2011,MALE,white,JASON,35,72,0.00022542686186485981,8.781591776415655e-05,1.9796066763356407e-08,2.5583472038315735e-05
2011,MALE,white,JASPER,20,87,0.00012881534963706274,5.018052443666089e-05,6.464021800279644e-09,8.353786788021466e-06
2011,MALE,white,JAYDEN,39,68,0.0002511899317922724,9.785202265148873e-05,2.4579442895563346e-08,3.176527426145162e-05
2011,MALE,white,JESSE,12,95,7.728920978223765e-05,3.0108314661996532e-05,2.3270478481006716e-09,3.0073632436877276e-06
2011,MALE,white,JOEL,30,77,0.00019322302445559414,7.527078665499133e-05,1.4544049050629198e-08,1.8796020273048296e-05
2011,MALE,white,JOHN,166,14,0.001069167401987621,0.00041649835282428537,4.453064618212647e-07,0.0005754923718267989
2011,MALE,white,JONAH,52,59,0.00033491990905636315,0.0001304693635353183,4.3696787369890387e-08,5.64715986870251e-05
2011,MALE,white,JONATHAN,71,46,0.0004572944912115728,0.00017814086175014615,8.146283473802421e-08,0.00010527859799604053
2011,MALE,white,JORDAN,32,75,0.0002061045594193004,8.028883909865742e-05,1.654789580871589e-08,2.1385694177334955e-05
2011,MALE,white,JOSEPH,281,2,0.0018098556624007317,0.0007050363683350854,1.2760140634297024e-06,0.0016490583964224074
2011,MALE,white,JOSHUA,89,37,0.0005732283058849292,0.00022330333374314095,1.2800379170003763e-07,0.00016542586286979506
2011,MALE,white,JUDAH,34,73,0.00021898609438300668,8.530689154232351e-05,1.868102300280817e-08,2.4142443817382036e-05
2011,MALE,white,JUDE,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,JULIAN,79,40,0.0005088206310663979,0.0001982130715248105,1.0085490013886314e-07,0.0001303399583601049
2011,MALE,white,JUSTIN,46,62,0.00029627530416524435,0.00011541520620432004,3.419467532347932e-08,4.4191532108633554e-05
2011,MALE,white,KACPER,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,KAI,15,92,9.661151222779707e-05,3.763539332749566e-05,3.6360122626572994e-09,4.699005068262074e-06
2011,MALE,white,KENNETH,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,KEVIN,29,78,0.00018678225697374098,7.276176043315829e-05,1.359060583508795e-08,1.756383672181513e-05
2011,MALE,white,KIERAN,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,KYLE,24,83,0.0001545784195644753,6.0216629323993065e-05,9.308191392402686e-09,1.202945297475091e-05
2011,MALE,white,LANDON,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,LAZER,20,87,0.00012881534963706274,5.018052443666089e-05,6.464021800279644e-09,8.353786788021466e-06
2011,MALE,white,LEO,85,39,0.0005474652359575167,0.00021326722885580876,1.1675639376755105e-07,0.0001508902738586377
2011,MALE,white,LEON,20,87,0.00012881534963706274,5.018052443666089e-05,6.464021800279644e-09,8.353786788021466e-06
2011,MALE,white,LEONARDO,29,78,0.00018678225697374098,7.276176043315829e-05,1.359060583508795e-08,1.756383672181513e-05
2011,MALE,white,LEV,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,LEVI,40,67,0.0002576306992741255,0.00010036104887332178,2.5856087201118575e-08,3.341514715208586e-05
2011,MALE,white,LIAM,131,20,0.000843740540122761,0.00032868243506012883,2.7732269528649744e-07,0.000358398337673091
2011,MALE,white,LIPA,19,88,0.0001223745821552096,4.7671498214827844e-05,5.8337796747523785e-09,7.539292576189373e-06
2011,MALE,white,LORENZO,22,85,0.00014169688460076904,5.519857688032698e-05,7.821466378338369e-09,1.0108082013505974e-05
2011,MALE,white,LOUIS,23,84,0.00014813765208262217,5.770760310216002e-05,8.54866883086983e-09,1.1047883027158388e-05
2011,MALE,white,LUCA,71,46,0.0004572944912115728,0.00017814086175014615,8.146283473802421e-08,0.00010527859799604053
2011,MALE,white,LUCAS,128,22,0.0008244182376772016,0.0003211553563946297,2.6476633293945424e-07,0.00034217110683735927
2011,MALE,white,LUKA,21,86,0.00013525611711891588,5.268955065849393e-05,7.1265840348083066e-09,9.210049933793665e-06
2011,MALE,white,LUKAS,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,LUKE,101,29,0.0006505175156671669,0.00025341164840513746,1.648487159616316e-07,0.00021304244756151743
2011,MALE,white,MAKSIM,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,MARC,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,MARCO,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,MARCUS,14,93,9.017074474594392e-05,3.512636710566262e-05,3.1673706821370254e-09,4.093355526130518e-06
2011,MALE,white,MARK,70,47,0.00045085372372971963,0.0001756318355283131,7.918426705342563e-08,0.00010233388815326294
2011,MALE,white,MARTIN,21,86,0.00013525611711891588,5.268955065849393e-05,7.1265840348083066e-09,9.210049933793665e-06
2011,MALE,white,MASON,75,44,0.00048305756113898533,0.00018817696663747834,9.090030656643249e-08,0.00011747512670655186
2011,MALE,white,MATEO,17,90,0.00010949304719150334,4.265344577116176e-05,4.6702557507020425e-09,6.035610954345509e-06
2011,MALE,white,MATTEO,30,77,0.00019322302445559414,7.527078665499133e-05,1.4544049050629198e-08,1.8796020273048296e-05
2011,MALE,white,MATTHEW,189,9,0.001217305054070243,0.00047420595592644537,5.772533068194728e-07,0.0007460140446372868
2011,MALE,white,MAX,95,34,0.0006118729107760481,0.00023835749107413922,1.4584449186880945e-07,0.0001884823144047343
2011,MALE,white,MAXIM,27,80,0.0001739007220100347,6.774370798949219e-05,1.178067973100965e-08,1.522477642116912e-05
2011,MALE,white,MAXIMILIAN,29,78,0.00018678225697374098,7.276176043315829e-05,1.359060583508795e-08,1.756383672181513e-05
2011,MALE,white,MAXIMUS,14,93,9.017074474594392e-05,3.512636710566262e-05,3.1673706821370254e-09,4.093355526130518e-06
2011,MALE,white,MAXWELL,38,69,0.0002447491643104192,9.534299642965569e-05,2.3335118699009514e-08,3.0157170304757492e-05
2011,MALE,white,MAYER,24,83,0.0001545784195644753,6.0216629323993065e-05,9.308191392402686e-09,1.202945297475091e-05
2011,MALE,white,MEILECH,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,MEIR,47,61,0.00030271607164709745,0.00011792423242615309,3.5697560392044334e-08,4.613378753684855e-05
2011,MALE,white,MENACHEM,103,27,0.0006633990506308731,0.0002584297008488036,1.7144201819791686e-07,0.00022156331008529935
2011,MALE,white,MENASHE,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,MENDEL,36,71,0.00023186762934671295,9.03249439859896e-05,2.0943430632906045e-08,2.7066269193189547e-05
2011,MALE,white,MENDY,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,MICAH,12,95,7.728920978223765e-05,3.0108314661996532e-05,2.3270478481006716e-09,3.0073632436877276e-06
2011,MALE,white,MICHAEL,292,1,0.0018807041047011162,0.0007326356567752489,1.3778708869476088e-06,0.0017806931917346556
2011,MALE,white,MILES,46,62,0.00029627530416524435,0.00011541520620432004,3.419467532347932e-08,4.4191532108633554e-05
2011,MALE,white,MILO,20,87,0.00012881534963706274,5.018052443666089e-05,6.464021800279644e-09,8.353786788021466e-06
2011,MALE,white,MOHAMED,38,69,0.0002447491643104192,9.534299642965569e-05,2.3335118699009514e-08,3.0157170304757492e-05
2011,MALE,white,MOHAMMED,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,MOISHE,18,89,0.00011593381467335647,4.51624719929948e-05,5.235857658226511e-09,6.766567298297387e-06
2011,MALE,white,MORDECHAI,76,43,0.0004894983286208384,0.00019068599285931138,9.334047479603806e-08,0.00012062868121902997
2011,MALE,white,MORRIS,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,MOSES,31,76,0.00019966379193744728,7.777981287682438e-05,1.5529812375171847e-08,2.0069972758221576e-05
2011,MALE,white,MOSHE,224,6,0.0014427319159351028,0.000562021873690602,8.108468946270785e-07,0.0010478990146894126
2011,MALE,white,NAFTALI,18,89,0.00011593381467335647,4.51624719929948e-05,5.235857658226511e-09,6.766567298297387e-06
2011,MALE,white,NAFTULI,18,89,0.00011593381467335647,4.51624719929948e-05,5.235857658226511e-09,6.766567298297387e-06
2011,MALE,white,NATHAN,71,46,0.0004572944912115728,0.00017814086175014615,8.146283473802421e-08,0.00010527859799604053
2011,MALE,white,NATHANIEL,46,62,0.00029627530416524435,0.00011541520620432004,3.419467532347932e-08,4.4191532108633554e-05
2011,MALE,white,NICHOLAS,153,15,0.00098543742472353,0.00038388101194045576,3.782907158068654e-07,0.0004888844873019862
2011,MALE,white,NICO,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,NICOLAS,28,79,0.00018034148949188785,7.025273421132525e-05,1.2669482728548101e-08,1.637342210452207e-05
2011,MALE,white,NIKOLAS,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,NOAH,99,31,0.0006376359807034606,0.0002483935959614714,1.5838469416135197e-07,0.00020468866077349597
2011,MALE,white,NOAM,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,NOLAN,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,NOSSON,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,OLIVER,100,30,0.0006440767481853138,0.00025090262218330445,1.616005450069911e-07,0.00020884466970053667
2011,MALE,white,OMAR,33,74,0.00021254532690115355,8.279786532049046e-05,1.759829935126133e-08,2.274318453038844e-05
2011,MALE,white,OWEN,65,51,0.00041864988632045393,0.00016308670441914788,6.827623026545373e-08,8.823687294847673e-05
2011,MALE,white,PARKER,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,PATRICK,56,56,0.0003606829789837757,0.0001405054684226505,5.0677930914192406e-08,6.549368841808829e-05
2011,MALE,white,PAUL,26,81,0.00016745995452818158,6.523468176765915e-05,1.0924196842472597e-08,1.4117899671756275e-05
2011,MALE,white,PETER,52,59,0.00033491990905636315,0.0001304693635353183,4.3696787369890387e-08,5.64715986870251e-05
2011,MALE,white,PHILIP,26,81,0.00016745995452818158,6.523468176765915e-05,1.0924196842472597e-08,1.4117899671756275e-05
2011,MALE,white,PINCHAS,15,92,9.661151222779707e-05,3.763539332749566e-05,3.6360122626572994e-09,4.699005068262074e-06
2011,MALE,white,PINCHUS,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,QUINN,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,RAFAEL,27,80,0.0001739007220100347,6.774370798949219e-05,1.178067973100965e-08,1.522477642116912e-05
2011,MALE,white,RAPHAEL,21,86,0.00013525611711891588,5.268955065849393e-05,7.1265840348083066e-09,9.210049933793665e-06
2011,MALE,white,RAYAN,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,REED,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,REID,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,RICHARD,26,81,0.00016745995452818158,6.523468176765915e-05,1.0924196842472597e-08,1.4117899671756275e-05
2011,MALE,white,RILEY,14,93,9.017074474594392e-05,3.512636710566262e-05,3.1673706821370254e-09,4.093355526130518e-06
2011,MALE,white,ROBERT,69,48,0.0004444129562478665,0.00017312280930648007,7.693801947782846e-08,9.94309472444255e-05
2011,MALE,white,ROCCO,19,88,0.0001223745821552096,4.7671498214827844e-05,5.8337796747523785e-09,7.539292576189373e-06
2011,MALE,white,ROMAN,12,95,7.728920978223765e-05,3.0108314661996532e-05,2.3270478481006716e-09,3.0073632436877276e-06
2011,MALE,white,ROWAN,12,95,7.728920978223765e-05,3.0108314661996532e-05,2.3270478481006716e-09,3.0073632436877276e-06
2011,MALE,white,RYAN,126,24,0.0008115367027134953,0.0003161373039509636,2.565570252530991e-07,0.000331561797616572
2011,MALE,white,RYDER,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,SALVATORE,36,71,0.00023186762934671295,9.03249439859896e-05,2.0943430632906045e-08,2.7066269193189547e-05
2011,MALE,white,SAM,35,72,0.00022542686186485981,8.781591776415655e-05,1.9796066763356407e-08,2.5583472038315735e-05
2011,MALE,white,SAMIR,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,SAMUEL,181,11,0.001165778914215418,0.00045413374615178105,5.294195454974035e-07,0.0006841960224059281
2011,MALE,white,SANTINO,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,SEAN,36,71,0.00023186762934671295,9.03249439859896e-05,2.0943430632906045e-08,2.7066269193189547e-05
2011,MALE,white,SEBASTIAN,71,46,0.0004572944912115728,0.00017814086175014615,8.146283473802421e-08,0.00010527859799604053
2011,MALE,white,SHALOM,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,SHANE,21,86,0.00013525611711891588,5.268955065849393e-05,7.1265840348083066e-09,9.210049933793665e-06
2011,MALE,white,SHAUL,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,SHAYA,26,81,0.00016745995452818158,6.523468176765915e-05,1.0924196842472597e-08,1.4117899671756275e-05
2011,MALE,white,SHEA,16,91,0.0001030522797096502,4.014441954932871e-05,4.1369739521789725e-09,5.346423544333739e-06
2011,MALE,white,SHIA,30,77,0.00019322302445559414,7.527078665499133e-05,1.4544049050629198e-08,1.8796020273048296e-05
2011,MALE,white,SHIMON,94,35,0.0006054321432941949,0.00023584846485230618,1.4279024156817734e-07,0.0001845351501473942
2011,MALE,white,SHLOIME,15,92,9.661151222779707e-05,3.763539332749566e-05,3.6360122626572994e-09,4.699005068262074e-06
2011,MALE,white,SHLOIMY,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,SHLOME,17,90,0.00010949304719150334,4.265344577116176e-05,4.6702557507020425e-09,6.035610954345509e-06
2011,MALE,white,SHLOMO,61,53,0.0003928868163930414,0.00015305059953181572,6.013156279710139e-08,7.771110159556969e-05
2011,MALE,white,SHMIEL,17,90,0.00010949304719150334,4.265344577116176e-05,4.6702557507020425e-09,6.035610954345509e-06
2011,MALE,white,SHMUEL,44,64,0.0002833937692015381,0.00011039715376065396,3.1285865513353476e-08,4.0432328054023896e-05
2011,MALE,white,SHNEUR,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,SHOLOM,21,86,0.00013525611711891588,5.268955065849393e-05,7.1265840348083066e-09,9.210049933793665e-06
2011,MALE,white,SHULEM,42,65,0.00027051223423783176,0.00010537910131698786,2.8506336139233226e-08,3.684019973517466e-05
2011,MALE,white,SIDNEY,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,SILAS,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,SIMCHA,32,75,0.0002061045594193004,8.028883909865742e-05,1.654789580871589e-08,2.1385694177334955e-05
2011,MALE,white,SIMON,47,61,0.00030271607164709745,0.00011792423242615309,3.5697560392044334e-08,4.613378753684855e-05
2011,MALE,white,SOLOMON,48,60,0.0003091568391289506,0.00012043325864798613,3.7232765569610746e-08,4.811781189900364e-05
2011,MALE,white,SPENCER,15,92,9.661151222779707e-05,3.763539332749566e-05,3.6360122626572994e-09,4.699005068262074e-06
2011,MALE,white,STEPHEN,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,STEVEN,32,75,0.0002061045594193004,8.028883909865742e-05,1.654789580871589e-08,2.1385694177334955e-05
2011,MALE,white,THEODORE,53,58,0.0003413606765382163,0.00013297838975715134,4.53935930924638e-08,5.866446771888075e-05
2011,MALE,white,THOMAS,121,25,0.0007793328653042296,0.00030359217284179837,2.3659935794473564e-07,0.00030576948090855566
2011,MALE,white,TIMOTHY,24,83,0.0001545784195644753,6.0216629323993065e-05,9.308191392402686e-09,1.202945297475091e-05
2011,MALE,white,TRISTAN,24,83,0.0001545784195644753,6.0216629323993065e-05,9.308191392402686e-09,1.202945297475091e-05
2011,MALE,white,TYLER,61,53,0.0003928868163930414,0.00015305059953181572,6.013156279710139e-08,7.771110159556969e-05
2011,MALE,white,TZVI,41,66,0.00026407146675597865,0.00010287007509515482,2.7165051615675204e-08,3.5106788976660214e-05
2011,MALE,white,USHER,29,78,0.00018678225697374098,7.276176043315829e-05,1.359060583508795e-08,1.756383672181513e-05
2011,MALE,white,VICTOR,34,73,0.00021898609438300668,8.530689154232351e-05,1.868102300280817e-08,2.4142443817382036e-05
2011,MALE,white,VINCENT,64,52,0.0004122091188386008,0.00016057767819731484,6.619158323486356e-08,8.554277670933982e-05
2011,MALE,white,VINCENZO,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,WESLEY,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,WILLIAM,170,13,0.0010949304719150333,0.00042653445771161753,4.670255750702042e-07,0.0006035610954345508
2011,MALE,white,WYATT,25,82,0.00016101918704632844,6.272565554582611e-05,1.0100034062936944e-08,1.3052791856283542e-05
2011,MALE,white,XAVIER,18,89,0.00011593381467335647,4.51624719929948e-05,5.235857658226511e-09,6.766567298297387e-06
2011,MALE,white,YAAKOV,45,63,0.0002898345366833912,0.000112906179982487,3.272411036391569e-08,4.2291045614358664e-05
2011,MALE,white,YAKOV,60,54,0.0003864460489111883,0.00015054157330998265,5.817619620251679e-08,7.518408109219319e-05
2011,MALE,white,YASEEN,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,YECHEZKEL,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,YECHIEL,27,80,0.0001739007220100347,6.774370798949219e-05,1.178067973100965e-08,1.522477642116912e-05
2011,MALE,white,YEHOSHUA,22,85,0.00014169688460076904,5.519857688032698e-05,7.821466378338369e-09,1.0108082013505974e-05
2011,MALE,white,YEHUDA,74,45,0.00047661679365713217,0.0001856679404156453,8.849245844582833e-08,0.00011436334112801387
2011,MALE,white,YEHUDAH,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,YIDA,13,94,8.372997726409079e-05,3.2617340883829576e-05,2.731049210618149e-09,3.529474917939069e-06
2011,MALE,white,YIDEL,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,YISRAEL,14,93,9.017074474594392e-05,3.512636710566262e-05,3.1673706821370254e-09,4.093355526130518e-06
2011,MALE,white,YISROEL,75,44,0.00048305756113898533,0.00018817696663747834,9.090030656643249e-08,0.00011747512670655186
2011,MALE,white,YITZCHAK,17,90,0.00010949304719150334,4.265344577116176e-05,4.6702557507020425e-09,6.035610954345509e-06
2011,MALE,white,YITZCHOK,56,56,0.0003606829789837757,0.0001405054684226505,5.0677930914192406e-08,6.549368841808829e-05
2011,MALE,white,YOEL,20,87,0.00012881534963706274,5.018052443666089e-05,6.464021800279644e-09,8.353786788021466e-06
2011,MALE,white,YONAH,10,97,6.440767481853137e-05,2.5090262218330445e-05,1.616005450069911e-09,2.0884466970053665e-06
2011,MALE,white,YOSEF,102,28,0.00065695828314902,0.00025592067462697053,1.6812920702527352e-07,0.0002172819943564383
2011,MALE,white,YOUSEF,12,95,7.728920978223765e-05,3.0108314661996532e-05,2.3270478481006716e-09,3.0073632436877276e-06
2011,MALE,white,YOUSSEF,11,96,7.084844230038452e-05,2.759928844016349e-05,1.9553665945845922e-09,2.5270205033764935e-06
2011,MALE,white,ZACHARY,86,38,0.0005539060034393698,0.0002157762550776418,1.195197630871706e-07,0.0001544615177105169
2011,MALE,white,ZALMEN,14,93,9.017074474594392e-05,3.512636710566262e-05,3.1673706821370254e-09,4.093355526130518e-06
2011,MALE,white,ZEV,47,61,0.00030271607164709745,0.00011792423242615309,3.5697560392044334e-08,4.613378753684855e-05
2013,MALE,latinx,Jay,10,95,7.481054230162114e-05,2.5090262218330445e-05,1.8770161230431767e-09,2.425764171912758e-06
2011,MALE,black,IBRAHIM,25,49,0.00044697132231995995,6.272565554582611e-05,2.8036569202704225e-08,3.623309583777513e-05
2011,MALE,black,JULIAN,19,55,0.0003396982049631696,4.7671498214827844e-05,1.619392237148196e-08,2.0928236155898917e-05
2011,MALE,black,SHAWN,18,56,0.00032181935207037116,4.51624719929948e-05,1.453415747468187e-08,1.878323688230263e-05
2011,MALE,latinx,BRIAN,59,52,0.00044138219957956477,0.0001480325470881496,6.533893124313297e-08,8.444085082428308e-05
2011,MALE,latinx,DAVID,178,15,0.0013316276529688564,0.0004466066674862819,5.947137884250001e-07,0.0007685791202288382
2011,MALE,latinx,ETHAN,251,6,0.0018777446117706907,0.0006297655816800942,1.1825389276784316e-06,0.0015282556859467563
2011,MALE,latinx,JAYDEN,426,1,0.003186929102049061,0.001068845170500877,3.4063337794538353e-06,0.004402179788620396
2011,MALE,latinx,JORDAN,72,43,0.0005386359045716722,0.0001806498879719792,9.730451581855825e-08,0.00012575161467195733
2011,MALE,white,ARIEL,30,77,0.00019322302445559414,7.527078665499133e-05,1.4544049050629198e-08,1.8796020273048296e-05
2011,MALE,white,CAMERON,27,80,0.0001739007220100347,6.774370798949219e-05,1.178067973100965e-08,1.522477642116912e-05
2011,MALE,white,CHASE,25,82,0.00016101918704632844,6.272565554582611e-05,1.0100034062936944e-08,1.3052791856283542e-05
2011,MALE,white,DYLAN,127,23,0.0008179774701953485,0.0003186463301727966,2.606455190417759e-07,0.00033684556775999554
2011,MALE,white,JACOB,265,3,0.0017068033826910815,0.0006648919487857568,1.1348398273115951e-06,0.0014666116929720188
2011,MALE,white,LOGAN,67,49,0.0004315314212841602,0.00016810475686281396,7.254248465363829e-08,9.375037222857088e-05
2011,MALE,white,OSCAR,30,77,0.00019322302445559414,7.527078665499133e-05,1.4544049050629198e-08,1.8796020273048296e-05
2013,MALE,latinx,Jayce,23,82,0.00017206424729372864,5.770760310216002e-05,9.929415290898403e-09,1.2832292469418487e-05
2012,MALE,api,AARAV,10,61,0.00018623014321098014,2.5090262218330445e-05,4.672563126120723e-09,6.038592893900036e-06
2012,MALE,api,AARON,66,19,0.0012291189451924687,0.00016559573064098092,2.0353684977381863e-07,0.0002630411064582855
2012,MALE,api,AAYAN,13,58,0.00024209918617427417,3.2617340883829576e-05,7.89663168314402e-09,1.0205221990691059e-05
2012,MALE,api,ABDUL,16,55,0.0002979682291375682,4.014441954932871e-05,1.196176160286905e-08,1.545879780838409e-05
2012,MALE,api,ABDULLAH,28,43,0.0005214444009907443,7.025273421132525e-05,3.663289490878647e-08,4.734256828817628e-05
2012,MALE,api,ADAM,41,32,0.0007635435871650185,0.00010287007509515482,7.854578615008935e-08,0.0001015087465464596
2012,MALE,api,ADITYA,11,60,0.00020485315753207813,2.759928844016349e-05,5.653801382606074e-09,7.306697401619043e-06
2012,MALE,api,ADRIAN,27,44,0.0005028213866696464,6.774370798949219e-05,3.406298518942006e-08,4.4021342196531254e-05
2012,MALE,api,AHMED,15,56,0.0002793452148164702,3.763539332749566e-05,1.0513267033771624e-08,1.3586834011275077e-05
2012,MALE,api,AIDAN,39,34,0.0007262975585228225,9.785202265148873e-05,7.106968514829618e-08,9.184699791621952e-05
2012,MALE,api,AIDEN,118,6,0.0021975156898895653,0.0002960650941762992,6.506076896810493e-07,0.0008408136745466408
2012,MALE,api,ALAN,35,38,0.0006518055012384304,8.781591776415655e-05,5.723889829497885e-08,7.397276295027543e-05
2012,MALE,api,ALBERT,18,53,0.00033521425777976424,4.51624719929948e-05,1.5139104528631142e-08,1.9565040976236117e-05
2012,MALE,api,ALEX,54,24,0.0010056427733392927,0.00013548741597898438,1.3625194075768025e-07,0.00017608536878612502
2012,MALE,api,ALEXANDER,73,16,0.001359480045440155,0.00018315891419381223,2.490008889909733e-07,0.00032179661531593287
2012,MALE,api,ALI,17,54,0.0003165912434586662,4.265344577116176e-05,1.350370743448889e-08,1.7451533463371103e-05
2012,MALE,api,ALLEN,35,38,0.0006518055012384304,8.781591776415655e-05,5.723889829497885e-08,7.397276295027543e-05
2012,MALE,api,ALSTON,14,57,0.00026072220049537216,3.512636710566262e-05,9.158223727196617e-09,1.183564207204407e-05
2012,MALE,api,ALVIN,45,29,0.0008380356444494106,0.000112906179982487,9.461940330394463e-08,0.00012228150610147571
2012,MALE,api,ANDREW,66,19,0.0012291189451924687,0.00016559573064098092,2.0353684977381863e-07,0.0002630411064582855
2012,MALE,api,ANDY,58,23,0.0010801348306236848,0.00014552352086631657,1.571850235627011e-07,0.00020313826495079717
