Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,P(name|ethnicity),P(name),numerator,P
2012,FEMALE,api,ANYA,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,ARIA,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,ARIANA,18,37,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2012,FEMALE,api,ARIANNA,21,34,0.0005251575472641792,6.699526247786764e-05,3.518306772119687e-08,5.2293529446671064e-05
2012,FEMALE,api,ARIEL,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,ARISHA,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,ARYA,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,ASHLEY,45,14,0.0011253376012803841,0.00014356127673828778,1.6155490280141417e-07,0.00024012334950002017
2012,FEMALE,api,ATHENA,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,AUDREY,35,20,0.0008752625787736321,0.00011165877079644606,9.77307436699913e-08,0.00014525980401853075
2012,FEMALE,api,AVA,47,12,0.0011753526057817346,0.00014994177792665615,1.762344594016415e-07,0.00026194196496076284
2012,FEMALE,api,AVERY,21,34,0.0005251575472641792,6.699526247786764e-05,3.518306772119687e-08,5.2293529446671064e-05
2014,FEMALE,api,Abigail,31,19,0.0007752325697709313,9.889776841970937e-05,7.666877115662175e-08,0.00011395483400963922
2014,FEMALE,api,Aisha,18,32,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2014,FEMALE,api,Aiza,19,31,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2014,FEMALE,api,Aleena,17,33,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2014,FEMALE,api,Alexandra,11,39,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2014,FEMALE,api,Alice,24,26,0.0006001800540162049,7.656601426042015e-05,4.595339457462448e-08,6.830175274667242e-05
2014,FEMALE,api,Alicia,12,38,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2014,FEMALE,api,Alina,41,10,0.0010253075922776833,0.0001308002743615511,1.3411051437490235e-07,0.00019933202494297974
2014,FEMALE,api,Alisa,11,39,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2014,FEMALE,api,Alisha,11,39,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2014,FEMALE,api,Allison,15,35,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2014,FEMALE,api,Alyssa,22,28,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2014,FEMALE,api,Amanda,15,35,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2014,FEMALE,api,Amber,17,33,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2014,FEMALE,api,Amelia,27,23,0.0006752025607682304,8.613676604297267e-05,5.81597650085091e-08,8.644440582000727e-05
2014,FEMALE,api,Amina,10,40,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2014,FEMALE,api,Amy,31,19,0.0007752325697709313,9.889776841970937e-05,7.666877115662175e-08,0.00011395483400963922
2014,FEMALE,api,Anaya,32,18,0.0008002400720216065,0.00010208801901389354,8.16949236882213e-08,0.00012142533821630652
2014,FEMALE,api,Anayah,10,40,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2014,FEMALE,api,Angel,16,34,0.00040012003601080324,5.104400950694677e-05,2.0423730922055325e-08,3.035633455407663e-05
2014,FEMALE,api,Angela,77,5,0.0019255776733019907,0.00024564929575218134,4.730167993627579e-07,0.0007030574514496888
2014,FEMALE,api,Angelina,38,12,0.0009502850855256577,0.00012122952257899858,1.1520260723221831e-07,0.00017122869959408847
2014,FEMALE,api,Anna,41,10,0.0010253075922776833,0.0001308002743615511,1.3411051437490235e-07,0.00019933202494297974
2014,FEMALE,api,Annabelle,13,37,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2014,FEMALE,api,Anne,14,36,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2014,FEMALE,api,Annie,30,20,0.0007502250675202561,9.57075178255252e-05,7.180217902285075e-08,0.00010672148866667564
2014,FEMALE,api,Anya,10,40,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2014,FEMALE,api,Aria,26,24,0.0006501950585175553,8.29465154487885e-05,5.393141446605234e-08,8.015969593185858e-05
2014,FEMALE,api,Ariana,30,20,0.0007502250675202561,9.57075178255252e-05,7.180217902285075e-08,0.00010672148866667564
2014,FEMALE,api,Arianna,13,37,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2014,FEMALE,api,Ariel,14,36,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2014,FEMALE,api,Arisha,10,40,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2014,FEMALE,api,Arya,28,22,0.0007002100630189057,8.932701663715684e-05,6.254767594879442e-08,9.296627457185966e-05
2014,FEMALE,api,Ashley,33,17,0.0008252475742722817,0.00010527826960807772,8.688063661764941e-08,0.00012913300128667752
2014,FEMALE,api,Athena,12,38,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2014,FEMALE,api,Audrey,31,19,0.0007752325697709313,9.889776841970937e-05,7.666877115662175e-08,0.00011395483400963922
2014,FEMALE,api,Ava,35,15,0.0008752625787736321,0.00011165877079644606,9.77307436699913e-08,0.00014525980401853075
2014,FEMALE,api,Avery,17,33,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2014,FEMALE,api,Ayesha,28,22,0.0007002100630189057,8.932701663715684e-05,6.254767594879442e-08,9.296627457185966e-05
2014,FEMALE,api,Bella,29,21,0.0007252175652695808,9.251726723134103e-05,6.709514728690831e-08,9.97253021874158e-05
2014,FEMALE,api,Carina,18,32,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2014,FEMALE,api,Caroline,15,35,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2014,FEMALE,api,Catherine,19,31,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2014,FEMALE,api,Cecilia,10,40,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2014,FEMALE,api,Celine,12,38,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2014,FEMALE,api,Charlotte,31,19,0.0007752325697709313,9.889776841970937e-05,7.666877115662175e-08,0.00011395483400963922
2014,FEMALE,api,Chelsea,13,37,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2014,FEMALE,api,Chloe,111,2,0.0027758327498249476,0.0003541178159544432,9.829718308228267e-07,0.0014610171798467894
2012,FEMALE,api,AYESHA,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,BELLA,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,BONNIE,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,BRIANNA,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,CAROLINE,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,CATHERINE,26,29,0.0006501950585175553,8.29465154487885e-05,5.393141446605234e-08,8.015969593185858e-05
2012,FEMALE,api,CECILIA,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,CHARLOTTE,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,CHELSEA,18,37,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2012,FEMALE,api,CHLOE,172,1,0.0043012903871161344,0.0005487231021996777,2.3602174046800183e-06,0.00350805391190548
2012,FEMALE,api,CHRISTINA,18,37,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2012,FEMALE,api,CHRISTINE,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,CINDY,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,CLAIRE,27,28,0.0006752025607682304,8.613676604297267e-05,5.81597650085091e-08,8.644440582000727e-05
2012,FEMALE,api,CONNIE,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,CRYSTAL,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,CYNTHIA,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,DAPHNE,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,DIYA,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,DORIS,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,EILEEN,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,ELAINE,21,34,0.0005251575472641792,6.699526247786764e-05,3.518306772119687e-08,5.2293529446671064e-05
2012,FEMALE,api,ELEANOR,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,ELENA,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,ELINA,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,ELIZABETH,31,24,0.0007752325697709313,9.889776841970937e-05,7.666877115662175e-08,0.00011395483400963922
2012,FEMALE,api,ELLA,52,7,0.0013003901170351106,0.000165893030897577,2.1572565786420935e-07,0.00032063878372743434
2012,FEMALE,api,ELLIE,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,EMILY,110,4,0.0027508252475742724,0.00035092756536025905,9.653404068627714e-07,0.0014348111254075284
2012,FEMALE,api,EMMA,97,5,0.0024257277183154947,0.0003094543076358648,7.506518915844474e-07,0.0011157138742941678
2012,FEMALE,api,ERICA,23,32,0.0005751725517655296,7.337576366623598e-05,4.220372522565338e-08,6.27285194496349e-05
2012,FEMALE,api,ERIN,16,39,0.00040012003601080324,5.104400950694677e-05,2.0423730922055325e-08,3.035633455407663e-05
2012,FEMALE,api,ESTHER,16,39,0.00040012003601080324,5.104400950694677e-05,2.0423730922055325e-08,3.035633455407663e-05
2012,FEMALE,api,EVA,28,27,0.0007002100630189057,8.932701663715684e-05,6.254767594879442e-08,9.296627457185966e-05
2012,FEMALE,api,EVELYN,37,19,0.0009252775832749825,0.0001180392719848144,1.0921909231364742e-07,0.00016233524220519885
2012,FEMALE,api,FAITH,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,FATIMA,33,22,0.0008252475742722817,0.00010527826960807772,8.688063661764941e-08,0.00012913300128667752
2012,FEMALE,api,FIONA,49,10,0.001225367610283085,0.0001563222791150245,1.9155225759318297e-07,0.0002847092158763203
2012,FEMALE,api,GABRIELLA,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,GRACE,51,8,0.0012753826147844354,0.00016270278030339284,2.075082973760387e-07,0.00030842510224669264
2012,FEMALE,api,HAFSA,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,HAILEY,50,9,0.00125037511253376,0.00015951252970920865,1.9945049728569652e-07,0.00029644857962965454
2012,FEMALE,api,HANNAH,46,13,0.0011503451035310593,0.00014675152733247196,1.6881490090261353e-07,0.0002509140777985396
2012,FEMALE,api,HAREEM,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,HAZEL,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,HELEN,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,IRENE,23,32,0.0005751725517655296,7.337576366623598e-05,4.220372522565338e-08,6.27285194496349e-05
2012,FEMALE,api,IRIS,21,34,0.0005251575472641792,6.699526247786764e-05,3.518306772119687e-08,5.2293529446671064e-05
2012,FEMALE,api,ISABELLA,64,6,0.001600480144043213,0.0002041760380277871,3.267796947528852e-07,0.0004857013528652261
2012,FEMALE,api,ISABELLE,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,IVY,35,20,0.0008752625787736321,0.00011165877079644606,9.77307436699913e-08,0.00014525980401853075
2012,FEMALE,api,JANICE,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,JANNAT,18,37,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2012,FEMALE,api,JASMINE,26,29,0.0006501950585175553,8.29465154487885e-05,5.393141446605234e-08,8.015969593185858e-05
2012,FEMALE,api,JENNIFER,23,32,0.0005751725517655296,7.337576366623598e-05,4.220372522565338e-08,6.27285194496349e-05
2012,FEMALE,api,JENNY,26,29,0.0006501950585175553,8.29465154487885e-05,5.393141446605234e-08,8.015969593185858e-05
2012,FEMALE,api,JESSICA,40,17,0.0010003000900270082,0.00012761002376736693,1.276483182628458e-07,0.00018972709096297895
2012,FEMALE,api,JOANNA,37,19,0.0009252775832749825,0.0001180392719848144,1.0921909231364742e-07,0.00016233524220519885
2012,FEMALE,api,JOCELYN,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,JOLIN,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,JOY,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,JOYCE,28,27,0.0007002100630189057,8.932701663715684e-05,6.254767594879442e-08,9.296627457185966e-05
2012,FEMALE,api,JUDY,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,JULIA,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,KAITLYN,20,35,0.0005001500450135041,6.380501188368347e-05,3.191207956571145e-08,4.743177274074474e-05
2012,FEMALE,api,KAREN,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,KATE,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,KATELYN,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,KATHERINE,37,19,0.0009252775832749825,0.0001180392719848144,1.0921909231364742e-07,0.00016233524220519885
2012,FEMALE,api,KATIE,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,KAYLA,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,KAYLEE,24,31,0.0006001800540162049,7.656601426042015e-05,4.595339457462448e-08,6.830175274667242e-05
2012,FEMALE,api,KELLY,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,KHLOE,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,KIMBERLY,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,KYLIE,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,LAUREN,12,43,0.00030009002700810244,3.828300713021008e-05,1.148834864365612e-08,1.7075438186668104e-05
2012,FEMALE,api,LAYLA,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,LEAH,16,39,0.00040012003601080324,5.104400950694677e-05,2.0423730922055325e-08,3.035633455407663e-05
2012,FEMALE,api,LILLIAN,16,39,0.00040012003601080324,5.104400950694677e-05,2.0423730922055325e-08,3.035633455407663e-05
2012,FEMALE,api,LILY,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,LINDA,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,LYDIA,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,MADELEINE,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,MADISON,20,35,0.0005001500450135041,6.380501188368347e-05,3.191207956571145e-08,4.743177274074474e-05
2012,FEMALE,api,MAGGIE,16,39,0.00040012003601080324,5.104400950694677e-05,2.0423730922055325e-08,3.035633455407663e-05
2012,FEMALE,api,MANDY,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,MANHA,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,MARYAM,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,MAYA,28,27,0.0007002100630189057,8.932701663715684e-05,6.254767594879442e-08,9.296627457185966e-05
2012,FEMALE,api,MEGAN,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,MELANIE,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,MELODY,26,29,0.0006501950585175553,8.29465154487885e-05,5.393141446605234e-08,8.015969593185858e-05
2012,FEMALE,api,MIA,49,10,0.001225367610283085,0.0001563222791150245,1.9155225759318297e-07,0.0002847092158763203
2012,FEMALE,api,MICHELLE,48,11,0.0012003601080324098,0.0001531320285208403,1.8381357829849792e-07,0.00027320701098668967
2012,FEMALE,api,MILA,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,MIRANDA,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,NATALIE,29,26,0.0007252175652695808,9.251726723134103e-05,6.709514728690831e-08,9.97253021874158e-05
2012,FEMALE,api,NICOLE,32,23,0.0008002400720216065,0.00010208801901389354,8.16949236882213e-08,0.00012142533821630652
2012,FEMALE,api,NINA,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,OLIVIA,132,3,0.003300990297089127,0.00042111307843231086,1.3900901858823905e-06,0.0020661280205868404
2012,FEMALE,api,PENELOPE,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,PHOEBE,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,QUEENIE,20,35,0.0005001500450135041,6.380501188368347e-05,3.191207956571145e-08,4.743177274074474e-05
2012,FEMALE,api,RACHEL,24,31,0.0006001800540162049,7.656601426042015e-05,4.595339457462448e-08,6.830175274667242e-05
2012,FEMALE,api,REBECCA,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,RILEY,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,SABRINA,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,SAMANTHA,34,21,0.0008502550765229569,0.00010846852020226189,9.222590994490608e-08,0.00013707782322075227
2012,FEMALE,api,SARA,24,31,0.0006001800540162049,7.656601426042015e-05,4.595339457462448e-08,6.830175274667242e-05
2012,FEMALE,api,SARAH,47,12,0.0011753526057817346,0.00014994177792665615,1.762344594016415e-07,0.00026194196496076284
2012,FEMALE,api,SAVANNAH,11,44,0.00027508252475742724,3.5092756536025905e-05,9.653404068627713e-09,1.4348111254075282e-05
2012,FEMALE,api,SELENA,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,SELINA,41,16,0.0010253075922776833,0.0001308002743615511,1.3411051437490235e-07,0.00019933202494297974
2012,FEMALE,api,SERENA,22,33,0.0005501650495148545,7.018551307205181e-05,3.861361627451085e-08,5.739244501630113e-05
2012,FEMALE,api,SHARON,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,SHERRY,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,SHIRLEY,20,35,0.0005001500450135041,6.380501188368347e-05,3.191207956571145e-08,4.743177274074474e-05
2012,FEMALE,api,SOFIA,24,31,0.0006001800540162049,7.656601426042015e-05,4.595339457462448e-08,6.830175274667242e-05
2012,FEMALE,api,SOPHIA,144,2,0.003601080324097229,0.0004593960855625209,1.6543222046864813e-06,0.002458863098880207
2012,FEMALE,api,SOPHIE,40,17,0.0010003000900270082,0.00012761002376736693,1.276483182628458e-07,0.00018972709096297895
2012,FEMALE,api,STELLA,33,22,0.0008252475742722817,0.00010527826960807772,8.688063661764941e-08,0.00012913300128667752
2012,FEMALE,api,STEPHANIE,19,36,0.00047514254276282883,6.061476128949929e-05,2.8800651808054578e-08,4.2807174898522116e-05
2012,FEMALE,api,SUMMER,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,SYDNEY,13,42,0.00032509752925877764,4.147325772439425e-05,1.3482853616513085e-08,2.0039923982964646e-05
2012,FEMALE,api,SYEDA,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,TASNIM,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,TENZIN,31,24,0.0007752325697709313,9.889776841970937e-05,7.666877115662175e-08,0.00011395483400963922
2012,FEMALE,api,TIFFANY,42,15,0.0010503150945283585,0.00013399052495573528,1.4073227088478747e-07,0.00020917411778668426
2012,FEMALE,api,TINA,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,VANESSA,15,40,0.00037511253376012804,4.78537589127626e-05,1.7950544755712687e-08,2.668037216666891e-05
2012,FEMALE,api,VICKY,25,30,0.00062518755626688,7.975626485460433e-05,4.986262432142413e-08,7.411214490741364e-05
2012,FEMALE,api,VICTORIA,25,30,0.00062518755626688,7.975626485460433e-05,4.986262432142413e-08,7.411214490741364e-05
2012,FEMALE,api,VIOLET,10,45,0.00025007502250675204,3.190250594184173e-05,7.978019891427863e-09,1.1857943185186184e-05
2012,FEMALE,api,VIVIAN,40,17,0.0010003000900270082,0.00012761002376736693,1.276483182628458e-07,0.00018972709096297895
2012,FEMALE,api,WINNIE,29,26,0.0007252175652695808,9.251726723134103e-05,6.709514728690831e-08,9.97253021874158e-05
2012,FEMALE,api,XIN,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,ZAHRA,14,41,0.00035010503150945284,4.466350831857842e-05,1.5636918987198606e-08,2.3241568642964916e-05
2012,FEMALE,api,ZAINAB,18,37,0.00045013504051215364,5.7424510695315116e-05,2.584878444822627e-08,3.841973592000323e-05
2012,FEMALE,api,ZARA,17,38,0.00042512753826147844,5.4234260101130944e-05,2.305647748622652e-08,3.426945580518807e-05
2012,FEMALE,api,ZOE,32,23,0.0008002400720216065,0.00010208801901389354,8.16949236882213e-08,0.00012142533821630652
2012,FEMALE,api,ZOEY,20,35,0.0005001500450135041,6.380501188368347e-05,3.191207956571145e-08,4.743177274074474e-05
2012,FEMALE,black,AALIYAH,55,10,0.0013417252146760343,0.00017546378268012953,2.354241814843658e-07,0.0003499172233777093
2012,FEMALE,black,ABIGAIL,66,5,0.0016100702576112413,0.00021055653921615543,3.390108213374868e-07,0.0005038808016639013
2012,FEMALE,black,ADRIANNA,11,46,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2012,FEMALE,black,AICHA,14,43,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2012,FEMALE,black,AISHA,19,38,0.0004635050741608119,6.061476128949929e-05,2.8095249426729277e-08,4.1758716574992745e-05
2012,FEMALE,black,AISSATOU,13,44,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2012,FEMALE,black,ALANA,25,32,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2012,FEMALE,black,ALANI,13,44,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2012,FEMALE,black,ALEXA,12,45,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2012,FEMALE,black,ALEXIS,12,45,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2012,FEMALE,black,ALICIA,15,42,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2012,FEMALE,black,ALIYAH,20,37,0.0004879000780640125,6.380501188368347e-05,3.113047027892441e-08,4.6270046066473955e-05
2012,FEMALE,black,ALYSSA,30,28,0.0007318501170960188,9.57075178255252e-05,7.004355812757992e-08,0.0001041076036495664
2012,FEMALE,black,AMANDA,11,46,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2012,FEMALE,black,AMAYA,37,21,0.0009026151444184231,0.0001180392719848144,1.0654403452961878e-07,0.0001583592326625071
